runname,id,nDCG@0005,D#nDCG@0005,I-rec@0005
THUSAM-S-C-4A,0024,0.1416,0.396,0.6667
THUSAM-S-C-4A,0025,0.2848,0.2421,0.2
THUSAM-S-C-4A,0026,0.2081,0.4051,0.6
THUSAM-S-C-4A,0027,0.0819,0.3749,0.6667
THUSAM-S-C-4A,0028,0.1876,0.3428,0.5
THUSAM-S-C-4A,0029,0.233,0.2816,0.3333
THUSAM-S-C-4A,0030,0.1145,0.2141,0.3333
THUSAM-S-C-4A,0031,0.1568,0.4102,0.6667
THUSAM-S-C-4A,0032,0.1242,0.313,0.5
THUSAM-S-C-4A,0033,0.2275,0.6377,1.0
THUSAM-S-C-5A,0001,0.5263,0.6977,0.8
THUSAM-S-C-5A,0002,0.2148,0.3132,0.4
THUSAM-S-C-5A,0003,0.2523,0.3152,0.4
THUSAM-S-C-5A,0004,0.229,0.3705,0.5
THUSAM-S-C-5A,0005,0.4627,0.5557,0.6
THUSAM-S-C-5A,0006,0.383,0.457,0.6
THUSAM-S-C-5A,0007,0.1942,0.3589,0.5
THUSAM-S-C-5A,0008,0.2564,0.3758,0.5
THUSAM-S-C-5A,0009,0.2694,0.4339,0.6
THUSAM-S-C-5A,0010,0.338,0.5422,0.75
THUSAM-S-C-5A,0011,0.4794,0.5756,0.75
THUSAM-S-C-5A,0012,0.5598,0.7982,1.0
THUSAM-S-C-5A,0013,0.441,0.7409,1.0
THUSAM-S-C-5A,0014,0.1128,0.4396,0.75
THUSAM-S-C-5A,0015,0.2176,0.6107,1.0
THUSAM-S-C-5A,0016,0.3937,0.4791,0.6
THUSAM-S-C-5A,0017,0.0,0.0,0.0
THUSAM-S-C-5A,0018,0.0477,0.1915,0.3333
THUSAM-S-C-5A,0019,0.244,0.6201,1.0
THUSAM-S-C-5A,0020,0.5413,0.5734,0.6
THUSAM-S-C-5A,0021,0.1841,0.4157,0.6667
THUSAM-S-C-5A,0022,0.0836,0.1603,0.25
THUSAM-S-C-5A,0023,0.1942,0.5913,1.0
