runname,id,coarse,fine,ndcg
THUSAM-D-C-2A,0003,0.5546,0.3345,0.230139483643
THUSAM-D-C-2A,0004,0.586,0.3013,0.180453035266
THUSAM-D-C-2A,0005,0.138,0.0696,0.0327622156477
THUSAM-D-C-2A,0006,0.2772,0.0983,0.0436148145866
THUSAM-D-C-2A,0007,0.0,0.0,0.0384632772792
THUSAM-D-C-2A,0008,0.5448,0.5448,0.0861830617845
THUSAM-D-C-2A,0009,0.5444,0.3783,0.318586191203
THUSAM-D-C-2A,0011,0.7223,0.5874,0.41242676767
THUSAM-D-C-2A,0012,0.311,0.0941,0.114305265144
THUSAM-D-C-2A,0013,0.3936,0.4759,0.329084582516
THUSAM-D-C-2A,0014,0.1434,0.0905,0.0746657287865
THUSAM-D-C-2A,0015,0.3815,0.1674,0.106182690739
THUSAM-D-C-2A,0016,0.1358,0.0736,0.0739810067785
THUSAM-D-C-2A,0017,0.0,0.0,0.10886723566
THUSAM-D-C-2A,0018,0.6887,0.4833,0.381326552046
THUSAM-D-C-2A,0019,0.359,0.2973,0.184829637375
THUSAM-D-C-2A,0020,0.4271,0.1925,0.233882012583
THUSAM-D-C-2A,0021,0.5693,0.2014,0.156038371859
THUSAM-D-C-2A,0022,0.1932,0.1911,0.161617110404
THUSAM-D-C-2A,0023,0.0,0.0,0.187836444591
THUSAM-D-C-2A,0024,0.3603,0.1744,0.228882492847
THUSAM-D-C-2A,0025,0.3302,0.2293,0.275367779349
THUSAM-D-C-2A,0026,0.7396,0.5665,0.559768804747
THUSAM-D-C-2A,0027,0.5751,0.3347,0.115728226298
THUSAM-D-C-2A,0028,0.5951,0.2626,0.258521271493
THUSAM-D-C-2A,0029,0.2689,0.0886,0.0357042485604
THUSAM-D-C-2A,0030,0.5034,0.2542,0.32450232534
THUSAM-D-C-2A,0031,0.0,0.0,0.254018192621
THUSAM-D-C-2A,0032,0.4735,0.302,0.284756725172
THUSAM-D-C-2A,0033,0,0,0.0
THUSAM-D-C-2A,0034,0,0,0.422946235767
THUSAM-D-C-2A,0035,0,0,0.465660571181
THUSAM-D-C-2A,0036,0,0,0.226251598423
THUSAM-D-C-2A,0037,0,0,0.54495235909
THUSAM-D-C-2A,0038,0,0,0.267924452132
THUSAM-D-C-2A,0039,0,0,0.325992548781
THUSAM-D-C-2A,0040,0,0,0.0946948062542
THUSAM-D-C-2A,0041,0,0,0.254277879064
THUSAM-D-C-2A,0042,0,0,0.0415329177125
THUSAM-D-C-2A,0043,0,0,0.184519355749
THUSAM-D-C-2A,0044,0,0,0.427693948638
THUSAM-D-C-2A,0045,0,0,0.379661054971
THUSAM-D-C-2A,0046,0,0,0.28302295547
THUSAM-D-C-2A,0047,0,0,0.405675858627
THUSAM-D-C-2A,0048,0,0,0.375041310067
THUSAM-D-C-2A,0049,0,0,0.421404931887
THUSAM-D-C-2A,0050,0,0,0.214987155733
THUSAM-D-C-2B,0001,0.6212,0.4894,0.279885312881
THUSAM-D-C-2B,0002,0.3836,0.234,0.370670059622
THUSAM-D-C-2B,0003,0.5546,0.3345,0.230139483643
THUSAM-D-C-2B,0004,0.586,0.3013,0.180453035266
THUSAM-D-C-2B,0005,0.1396,0.0703,0.0369998330118
THUSAM-D-C-2B,0006,0.2772,0.0983,0.0436148145866
THUSAM-D-C-2B,0007,0.5164,0.1145,0.0689710048541
THUSAM-D-C-2B,0008,0.5448,0.5448,0.0861830617845
THUSAM-D-C-2B,0009,0.5444,0.3783,0.318586191203
THUSAM-D-C-2B,0011,0.7274,0.5925,0.422573835611
